id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
1000,1.000000,1.000000,0.035305,0.002636,0.037941,302.113281
1999,0.797000,0.797000,0.134174,2.070634,2.204808,300.964844
2999,0.784000,0.771000,0.234258,4.196660,4.430918,300.917969
3999,0.802000,0.838000,0.329658,6.242198,6.571856,301.082031
4999,0.811000,0.838000,0.428647,8.365694,8.794340,301.105469
5999,0.800200,0.757000,0.525359,10.434733,10.960091,301.105469
6999,0.800500,0.802000,0.623327,12.523992,13.147318,300.074219
7999,0.795000,0.762000,0.719568,14.580672,15.300240,301.105469
8999,0.802125,0.852000,0.815492,16.640583,17.456075,300.074219
9999,0.800444,0.787000,0.912387,18.716730,19.629117,300.074219
10999,0.801800,0.814000,1.009510,20.809113,21.818623,301.105469
11999,0.795000,0.727000,1.107400,22.950688,24.058088,300.074219
12999,0.792250,0.762000,1.205176,25.068112,26.273288,301.105469
13999,0.795538,0.835000,1.303134,27.171888,28.475021,301.105469
14999,0.791500,0.739000,1.400226,29.261324,30.661551,301.082031
15999,0.788400,0.745000,1.496460,31.320062,32.816521,301.105469
16999,0.785000,0.734000,1.594963,33.380053,34.975015,300.074219
17999,0.785176,0.788000,1.692459,35.580600,37.273059,300.074219
18999,0.788556,0.846000,1.789580,37.713929,39.503510,301.105469
19999,0.787895,0.776000,1.886492,39.820692,41.707184,300.074219
20999,0.784250,0.715000,1.989096,42.047806,44.036902,301.105469
21999,0.784048,0.780000,2.086684,44.187804,46.274488,301.105469
22999,0.782773,0.756000,2.184164,46.355736,48.539900,300.074219
23999,0.779783,0.714000,2.281369,48.485205,50.766574,301.105469
24999,0.779375,0.770000,2.381779,50.685091,53.066870,300.074219
25999,0.778400,0.755000,2.484248,52.938384,55.422632,300.074219
26999,0.779346,0.803000,2.584197,55.141893,57.726089,301.105469
27999,0.778926,0.768000,2.681994,57.290821,59.972815,300.074219
28999,0.779750,0.802000,2.780002,59.453999,62.234001,301.105469
29999,0.779241,0.765000,2.881404,61.705264,64.586668,301.105469
30999,0.778833,0.767000,2.981338,63.920262,66.901599,300.074219
31999,0.777290,0.731000,3.083417,66.187158,69.270575,301.105469
32999,0.777062,0.770000,3.183259,68.381673,71.564932,299.886719
33999,0.776121,0.746000,3.282077,70.536556,73.818633,300.917969
34999,0.773647,0.692000,3.383046,72.750933,76.133979,300.917969
35999,0.774000,0.786000,3.482839,74.941455,78.424294,299.886719
36999,0.773472,0.755000,3.581699,77.127498,80.709197,300.917969
37999,0.773514,0.775000,3.681973,79.344509,83.026482,300.917969
38999,0.774105,0.796000,3.783466,81.559261,85.342726,299.886719
39999,0.774462,0.788000,3.884761,83.806514,87.691275,300.917969
