id,mean_acc_[M0],current_acc_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
1000,1.000000,1.000000,1.147617,0.003365,1.150982,306.696289
1999,0.797000,0.797000,3.422658,2.081035,5.503693,305.956055
2999,0.784000,0.771000,5.705972,4.151621,9.857593,307.047852
3999,0.802000,0.838000,8.012151,6.247953,14.260104,307.174805
4999,0.811000,0.838000,10.312750,8.334779,18.647529,307.500977
5999,0.800200,0.757000,12.594194,10.402816,22.997009,307.500977
6999,0.800500,0.802000,14.860319,12.457417,27.317736,307.463867
7999,0.795000,0.762000,17.180298,14.563264,31.743562,307.762695
8999,0.802125,0.852000,19.491093,16.649235,36.140328,307.739258
9999,0.800444,0.787000,21.895466,18.831479,40.726945,307.752930
10999,0.801800,0.814000,24.295801,21.006864,45.302665,307.776367
11999,0.795000,0.727000,26.648244,23.137448,49.785692,307.739258
12999,0.792250,0.762000,29.000776,25.259895,54.260671,307.762695
13999,0.795538,0.835000,31.365949,27.400918,58.766868,307.762695
14999,0.791500,0.739000,33.700368,29.512141,63.212510,307.338867
15999,0.788400,0.745000,36.036107,31.615906,67.652013,306.331055
16999,0.785000,0.734000,38.397888,33.750545,72.148433,307.356445
17999,0.785176,0.788000,40.995773,36.109300,77.105073,307.356445
18999,0.788556,0.846000,43.545710,38.423019,81.968729,306.348633
19999,0.787895,0.776000,46.142827,40.788244,86.931071,307.356445
20999,0.784250,0.715000,48.753268,43.148981,91.902249,306.362305
21999,0.784048,0.780000,51.357496,45.511009,96.868504,306.362305
22999,0.782773,0.756000,54.073264,47.981424,102.054688,307.370117
23999,0.779783,0.714000,56.815487,50.473174,107.288661,306.362305
24999,0.779375,0.770000,59.790501,53.174247,112.964748,307.356445
25999,0.778400,0.755000,62.802533,55.908761,118.711294,307.356445
26999,0.779346,0.803000,65.859221,58.656372,124.515593,306.348633
27999,0.778926,0.768000,68.869350,61.386974,130.256323,307.356445
28999,0.779750,0.802000,71.874329,64.090833,135.965162,306.637695
29999,0.779241,0.765000,74.929304,66.851322,141.780626,306.637695
30999,0.778833,0.767000,77.923317,69.542138,147.465455,307.645508
31999,0.777290,0.731000,80.862269,72.196321,153.058589,306.637695
32999,0.777062,0.770000,83.707918,74.771266,158.479184,306.440430
33999,0.776121,0.746000,85.960822,76.803679,162.764502,306.653320
34999,0.773647,0.692000,88.206728,78.831866,167.038594,305.622070
35999,0.774000,0.786000,90.461559,80.867665,171.329224,306.653320
36999,0.773472,0.755000,92.710202,82.901788,175.611991,305.622070
37999,0.773514,0.775000,94.965153,84.943429,179.908581,305.622070
38999,0.774105,0.796000,97.210268,86.970311,184.180579,306.653320
39999,0.774462,0.788000,99.449450,88.987425,188.436875,305.622070
